UID,p_id,exp
0001951345,00070863,199
0002025957,00070863,190
0002188085,00070863,181
0002382734,00070863,142
0002402828,00070863,195
0002542951,00070863,46
0002563504,00070863,115
0002616922,00070863,196
0002666790,00070863,50
0002885618,00070863,16
0002988848,00070863,104
0003111704,00070863,61
0003128902,00070863,158
0003168802,00070863,66
0003422575,00070863,1
0003940328,00070863,30
0003955938,00070863,41
0004083265,00070863,68
0004088685,00070863,167
0004205491,00070863,143
0004268103,00070863,152
0004292631,00070863,98
0004334533,00070863,1
0004515800,00070863,142
0004520595,00070863,31
0004613917,00070863,44
0004826120,00070863,4
0004879924,00070863,70
0004909256,00070863,197
0005020458,00070863,9
0005080512,00070863,114
0005502754,00070863,23
0005692117,00070863,89
0005925535,00070863,56
0005955878,00070863,129
0005978391,00070863,75
0006119617,00070863,189
0006585078,00070863,32
0006743887,00070863,152
0006771749,00070863,134
0006803646,00070863,42
0006804949,00070863,127
0006810788,00070863,183
0006914859,00070863,69
0007396036,00070863,191
0007511020,00070863,137
0007682214,00070863,121
0007800411,00070863,130
0008046482,00070863,189
0008134803,00070863,59
0008233526,00070863,161
0008365347,00070863,161
0008508794,00070863,16
0008607228,00070863,168
0008657413,00070863,61
0008740057,00070863,188
0009146573,00070863,24
0009303645,00070863,35
0009398153,00070863,158
0009490490,00070863,182
0009497962,00070863,177
0009500181,00070863,101
0009530870,00070863,149
0009645631,00070863,27
0009653254,00070863,69
0009662708,00070863,41
0009909207,00070863,60
0010018705,00070863,155
0010020921,00070863,56
0010219615,00070863,197
0010266513,00070863,97
0010295571,00070863,51
0010340439,00070863,9
0010595583,00070863,89
0010618985,00070863,28
0010985430,00070863,103
0011084937,00070863,73
0011192179,00070863,141
0011333636,00070863,183
0011763259,00070863,42
0011775021,00070863,199
0011900023,00070863,146
0011992168,00070863,109
0012060399,00070863,183
0012536385,00070863,74
0012695505,00070863,21
0012930349,00070863,192
0013051218,00070863,150
0013116624,00070863,56
0013159519,00070863,44
0013264650,00070863,8
0013589987,00070863,67
0013657389,00070863,96
0013843662,00070863,3
0013942351,00070863,175
0013947282,00070863,53
0013970105,00070863,17
0013975562,00070863,32
0014056999,00070863,49
0014367334,00070863,141
0014427346,00070863,129
0014484283,00070863,121
0014505269,00070863,169
0014537689,00070863,178
0014744901,00070863,164
0014814284,00070863,2
0014854307,00070863,141
0014938170,00070863,29
0014943984,00070863,88
0015200444,00070863,174
0015250164,00070863,147
0015295292,00070863,10
0015394434,00070863,49
0015430161,00070863,155
0015559489,00070863,107
0015711401,00070863,92
0015741360,00070863,130
0015906001,00070863,145
0015933305,00070863,194
0016073088,00070863,199
0016089971,00070863,154
0016179605,00070863,112
0016369737,00070863,134
0016459491,00070863,65
0016492643,00070863,199
0016497097,00070863,27
0016584535,00070863,179
0016648657,00070863,169
0016648774,00070863,128
0016677973,00070863,21
0016726830,00070863,94
0016824822,00070863,43
0016836215,00070863,90
0016869762,00070863,92
0016936199,00070863,165
0017069853,00070863,180
0017144710,00070863,110
0017221454,00070863,115
0017347829,00070863,65
0017366627,00070863,134
0017602958,00070863,101
0017743544,00070863,116
0017791557,00070863,8
0018012520,00070863,144
0018083600,00070863,86
0018493181,00070863,3
0018614224,00070863,120
0018634953,00070863,114
0018654714,00070863,100
0018717942,00070863,98
0018822422,00070863,64
0019036311,00070863,74
0019171339,00070863,8
0019239479,00070863,120
0019304711,00070863,31
0019361518,00070863,97
0019368684,00070863,98
0019479351,00070863,48
0019592164,00070863,178
0019633122,00070863,173
0019729470,00070863,128
0019750069,00070863,109
0019878719,00070863,65
0020028750,00070863,63
0020099569,00070863,177
0020209218,00070863,58
0020221456,00070863,72
0020314702,00070863,151
0020621895,00070863,71
0020868301,00070863,139
0021068120,00070863,110
0021135642,00070863,80
0021203203,00070863,122
0021282903,00070863,82
0021344560,00070863,71
0021633757,00070863,4
0021711230,00070863,117
0021779849,00070863,144
0021973581,00070863,22
0022048657,00070863,73
0022135387,00070863,191
0022193057,00070863,35
0022197762,00070863,133
0022415281,00070863,75
0022461805,00070863,174
0022670513,00070863,10
0022705747,00070863,132
0022743885,00070863,179
0022944950,00070863,97
0023176794,00070863,127
0023232733,00070863,74
0023367541,00070863,75
0023370723,00070863,149
0023478709,00070863,131
0023552119,00070863,149
0023718318,00070863,94
0023764444,00070863,103
0024096650,00070863,96
0024155457,00070863,16
0024253623,00070863,166
0024264917,00070863,58
0024266603,00070863,122
0024294856,00070863,109
0024327491,00070863,23
0024336424,00070863,58
0024386240,00070863,165
0024501565,00070863,191
0024620955,00070863,186
0024621862,00070863,9
0024629786,00070863,132
0024837471,00070863,134
0024873412,00070863,85
0024952752,00070863,94
0024962478,00070863,32
0024984526,00070863,162
0025253444,00070863,145
0025346630,00070863,185
0025354048,00070863,32
0025379906,00070863,33
0025419386,00070863,102
0025576894,00070863,27
0025604225,00070863,139
0025619047,00070863,11
0025620156,00070863,185
0025735370,00070863,108
0025838613,00070863,148
0025926201,00070863,104
0026018698,00070863,11
0026197206,00070863,178
0026356551,00070863,148
0026417033,00070863,16
0026629550,00070863,38
0026677158,00070863,40
0026775693,00070863,25
0027158665,00070863,20
0027166648,00070863,109
0027273373,00070863,151
0027459209,00070863,121
0027466039,00070863,104
0027506280,00070863,127
0027590660,00070863,39
0027683636,00070863,19
0027783973,00070863,120
0027851448,00070863,167
0027904328,00070863,150
0027939540,00070863,31
0028093933,00070863,130
0028177132,00070863,72
0028223227,00070863,122
0028256327,00070863,52
0028409217,00070863,23
0028479665,00070863,162
0028784223,00070863,6
0028863379,00070863,191
0028901443,00070863,99
0029280181,00070863,88
0029350946,00070863,19
0029535121,00070863,110
0029571383,00070863,146
0029856933,00070863,19
0029865021,00070863,81
0029894372,00070863,141
0029945570,00070863,6
0030039965,00070863,28
0030138852,00070863,120
0030663589,00070863,125
0031006224,00070863,118
0031054689,00070863,86
0031080062,00070863,25
0031118425,00070863,171
0031204017,00070863,125
0031231326,00070863,171
0031308500,00070863,8
0031322522,00070863,96
0031329490,00070863,139
0031330826,00070863,58
0031376879,00070863,188
0031610401,00070863,136
0031679974,00070863,67
0031772568,00070863,107
0031923946,00070863,61
0031997186,00070863,32
0032000812,00070863,26
0032110528,00070863,122
0032347654,00070863,82
0032432137,00070863,111
0032546661,00070863,63
0032614471,00070863,61
0032908463,00070863,74
0033267024,00070863,163
0033480991,00070863,140
0033690115,00070863,151
0033785304,00070863,13
0033811274,00070863,74
0034001826,00070863,164
0034505294,00070863,123
0034769645,00070863,12
0034886772,00070863,65
0035017510,00070863,186
0035019220,00070863,32
0035340916,00070863,51
0035526972,00070863,155
0035542058,00070863,3
0035597066,00070863,109
0035663377,00070863,14
0036211902,00070863,50
0036250110,00070863,193
0036257054,00070863,55
0036324196,00070863,98
0036439208,00070863,148
0036462024,00070863,42
0036532782,00070863,140
0036624062,00070863,26
0036724452,00070863,25
0036876825,00070863,62
0036961530,00070863,10
0037000524,00070863,158
0037576608,00070863,145
0037584617,00070863,18
0037595490,00070863,7
0037702028,00070863,73
0037764373,00070863,132
0037825841,00070863,100
0037998407,00070863,187
0038017809,00070863,59
0038021396,00070863,51
0038132897,00070863,49
0038340737,00070863,151
0038404257,00070863,137
0038422427,00070863,112
0038445703,00070863,24
0038550907,00070863,146
0038558690,00070863,85
0038829603,00070863,163
0038885701,00070863,164
0038998162,00070863,87
0039005596,00070863,119
0039083078,00070863,49
0039179969,00070863,160
0039325170,00070863,170
0039328272,00070863,73
0039508117,00070863,103
0039683094,00070863,15
0039797980,00070863,125
0039835251,00070863,123
0039969520,00070863,55
0040074450,00070863,66
0040080776,00070863,133
0040326466,00070863,28
0040356745,00070863,78
0040374626,00070863,73
0040425172,00070863,152
0040567338,00070863,193
0040628939,00070863,101
0040718359,00070863,138
0040740744,00070863,141
0040838030,00070863,46
0040866704,00070863,35
0040873777,00070863,175
0040886397,00070863,163
0041001907,00070863,180
0041146408,00070863,137
0041154952,00070863,119
0041333415,00070863,197
0041464216,00070863,2
0041520954,00070863,149
0041522019,00070863,53
0041609409,00070863,105
0041755022,00070863,80
0041786096,00070863,151
0041861620,00070863,124
0041943215,00070863,38
0041957226,00070863,33
0041973591,00070863,179
0042070766,00070863,1
0042125447,00070863,71
0042403276,00070863,55
0042641438,00070863,171
0042770431,00070863,74
0042849672,00070863,1
0042895686,00070863,84
0042922599,00070863,91
0042927777,00070863,12
0042942242,00070863,169
0042948973,00070863,145
0042995275,00070863,17
0043112538,00070863,182
0043201137,00070863,22
0043437718,00070863,74
0043758546,00070863,111
0043771169,00070863,143
0043835978,00070863,114
0043858496,00070863,200
0043866587,00070863,3
0044075152,00070863,23
0044081524,00070863,128
0044138912,00070863,57
0044290434,00070863,17
0044411921,00070863,79
0044662694,00070863,165
0045032562,00070863,187
0045055826,00070863,46
0045404463,00070863,48
0045423191,00070863,159
0045477167,00070863,192
0045613287,00070863,64
0045666597,00070863,149
0045926811,00070863,34
0046019667,00070863,197
0046116021,00070863,26
0046155029,00070863,184
0046232215,00070863,142
0046306844,00070863,38
0046336414,00070863,165
0046355166,00070863,32
0046373198,00070863,57
0046432592,00070863,28
0046529693,00070863,86
0046543640,00070863,23
0046550804,00070863,140
0046748681,00070863,115
0046859717,00070863,77
0047276861,00070863,153
0047381997,00070863,75
0047420870,00070863,149
0047637383,00070863,26
0047651966,00070863,95
0047810849,00070863,2
0047852245,00070863,97
0047899544,00070863,185
0048057571,00070863,196
0048080505,00070863,85
0048199244,00070863,180
0048559750,00070863,38
0048627544,00070863,3
0048903336,00070863,55
0048920943,00070863,154
0048951243,00070863,124
0048986620,00070863,21
0049016031,00070863,199
0049266386,00070863,61
0049521432,00070863,71
0049551457,00070863,65
0049681729,00070863,168
0049718186,00070863,72
0049764038,00070863,100
0050101395,00070863,61
0050269934,00070863,173
0050296579,00070863,1
0050297318,00070863,140
0050478406,00070863,192
0050529840,00070863,156
0050742967,00070863,47
0050827799,00070863,126
0050889770,00070863,112
0051013523,00070863,149
0051159770,00070863,7
0051323880,00070863,133
0051389988,00070863,34
0051407560,00070863,55
0051515767,00070863,63
0051617185,00070863,23
0051694821,00070863,189
0051714283,00070863,151
0051838562,00070863,154
0052227772,00070863,32
0052291421,00070863,55
0052304302,00070863,59
0052375575,00070863,106
0052520061,00070863,33
0052539724,00070863,71
0052634703,00070863,54
0052695152,00070863,36
0052717692,00070863,69
0052948490,00070863,197
0053038107,00070863,46
0053043389,00070863,35
0053177861,00070863,94
0053408535,00070863,172
0053478188,00070863,10
0053501084,00070863,171
0053508619,00070863,145
0053522205,00070863,83
0053593509,00070863,13
0053609847,00070863,7
0053622424,00070863,46
0053982215,00070863,198
0054010439,00070863,108
0054111971,00070863,190
0054175056,00070863,153
0054177391,00070863,68
0054374628,00070863,18
0054438501,00070863,139
0054495047,00070863,104
0054516275,00070863,93
0054625122,00070863,133
0054713540,00070863,10
0054835534,00070863,119
0054916220,00070863,27
0054926187,00070863,196
0054986560,00070863,186
0054993284,00070863,93
0055061132,00070863,157
0055191224,00070863,3
0055288862,00070863,157
0055306486,00070863,124
0055359195,00070863,90
0055522008,00070863,165
0055615139,00070863,42
0055661307,00070863,85
0055826447,00070863,42
0056134291,00070863,179
0056252335,00070863,117
0056318589,00070863,67
0056496252,00070863,68
0056537170,00070863,119
0056621933,00070863,114
0056673192,00070863,135
0056676196,00070863,96
0056677458,00070863,41
0056873934,00070863,59
0056932758,00070863,58
0056960018,00070863,140
0056963545,00070863,111
0056963858,00070863,86
0057038414,00070863,178
0057126050,00070863,8
0057146093,00070863,45
0057154905,00070863,85
0057160877,00070863,91
0057288214,00070863,89
0057383651,00070863,132
0057426349,00070863,145
0057434631,00070863,161
0057514310,00070863,60
0057704773,00070863,75
0057734113,00070863,157
0057734781,00070863,51
0057757278,00070863,9
0057900014,00070863,79
0057929835,00070863,121
0058035060,00070863,96
0058114872,00070863,194
0058148103,00070863,122
0058187596,00070863,198
0058297358,00070863,50
0058317395,00070863,140
0058383610,00070863,45
0058383871,00070863,130
0058526186,00070863,37
0058535743,00070863,39
0058558097,00070863,73
0058672549,00070863,2
0058707888,00070863,31
0058732744,00070863,117
0058792011,00070863,190
0059059909,00070863,58
0059112346,00070863,99
0059260756,00070863,175
0059287565,00070863,36
0059353862,00070863,132
0059542824,00070863,46
0059591163,00070863,13
0059763305,00070863,69
0059776824,00070863,65
0059873974,00070863,108
0059877430,00070863,143
0059927456,00070863,161
0060139445,00070863,28
0060166109,00070863,109
0060194567,00070863,85
0060213879,00070863,78
0060661836,00070863,191
0060857582,00070863,125
0060979779,00070863,96
0061003944,00070863,190
0061005400,00070863,152
0061099229,00070863,121
0061113956,00070863,176
0061185810,00070863,22
0061452024,00070863,113
0061457068,00070863,131
0061648660,00070863,49
0061683915,00070863,91
0061801599,00070863,81
0061889916,00070863,112
0061923956,00070863,22
0062087211,00070863,172
0062515965,00070863,164
0062516598,00070863,194
0062908060,00070863,40
0063053654,00070863,160
0063183240,00070863,35
0063258012,00070863,145
0063285701,00070863,165
0063380863,00070863,171
0063418107,00070863,145
0063513327,00070863,82
0063592827,00070863,193
0063595060,00070863,168
0063678409,00070863,184
0063687476,00070863,16
0064080019,00070863,98
0064370028,00070863,22
0064837688,00070863,175
0065097656,00070863,192
0065267883,00070863,58
0065282032,00070863,65
0065357006,00070863,13
0065371236,00070863,149
0065643386,00070863,2
0065680807,00070863,134
0065699294,00070863,127
0065701085,00070863,183
0065746600,00070863,43
0065772884,00070863,6
0065941960,00070863,152
0066129188,00070863,45
0066151966,00070863,119
0066187049,00070863,149
0066348372,00070863,199
0066456213,00070863,44
0066586335,00070863,180
0066809392,00070863,114
0066847477,00070863,55
0066967137,00070863,50
0067001588,00070863,15
0067016900,00070863,46
0067083922,00070863,200
0067164382,00070863,159
0067207114,00070863,2
0067327949,00070863,160
0067606656,00070863,125
0067740995,00070863,174
0067838426,00070863,151
0067903023,00070863,174
0067956399,00070863,136
0068062450,00070863,118
0068112909,00070863,172
0068252248,00070863,35
0068307825,00070863,121
0068478154,00070863,47
0068672928,00070863,10
0068693930,00070863,6
0068698099,00070863,2
0068924078,00070863,115
0069025752,00070863,85
0069151710,00070863,169
0069156037,00070863,192
0069166930,00070863,18
0069308647,00070863,78
0069474146,00070863,88
0069937838,00070863,110
0070160321,00070863,160
0070505123,00070863,57
0070652672,00070863,78
0070792370,00070863,172
0070896096,00070863,170
0071187417,00070863,32
0071212477,00070863,47
0071271987,00070863,193
0071464284,00070863,37
0071496461,00070863,115
0071501270,00070863,176
0071679778,00070863,83
0071685784,00070863,168
0071688788,00070863,92
0071758989,00070863,33
0071810056,00070863,180
0071848097,00070863,77
0071915530,00070863,168
0072199455,00070863,70
0072238113,00070863,183
0072241982,00070863,159
0072249108,00070863,100
0072418240,00070863,105
0072569517,00070863,103
0072612125,00070863,183
0072663756,00070863,13
0072920004,00070863,177
0072988530,00070863,18
0073183448,00070863,117
0073199702,00070863,41
0073200917,00070863,101
0073316470,00070863,59
0073405476,00070863,107
0073561813,00070863,170
0073760069,00070863,181
0073761496,00070863,7
0073907282,00070863,42
0073944816,00070863,147
0074136807,00070863,98
0074496827,00070863,6
0074515350,00070863,129
0074607258,00070863,127
0074733645,00070863,74
0074798868,00070863,174
0074982317,00070863,112
0075107676,00070863,200
0075392358,00070863,53
0075434512,00070863,44
0075492172,00070863,9
0075566506,00070863,197
0075676992,00070863,70
0075705918,00070863,138
0075715750,00070863,54
0075754990,00070863,159
0075855462,00070863,37
0075887320,00070863,79
0075956838,00070863,82
0076036882,00070863,139
0076239399,00070863,39
0076338004,00070863,112
0076357080,00070863,57
0076491915,00070863,10
0076635942,00070863,112
0076671135,00070863,2
0076814971,00070863,63
0077225676,00070863,92
0077434860,00070863,158
0077439745,00070863,144
0077632339,00070863,115
0078101505,00070863,155
0078125997,00070863,1
0078231065,00070863,185
0078243512,00070863,178
0078392934,00070863,80
0078535222,00070863,50
0078565207,00070863,66
0078589509,00070863,142
0078633246,00070863,165
0078679060,00070863,4
0078695678,00070863,64
0078704558,00070863,198
0078713927,00070863,70
0078742292,00070863,200
0078793787,00070863,44
0078873892,00070863,175
0078875115,00070863,61
0078949819,00070863,170
0078951861,00070863,17
0078957949,00070863,195
0079032664,00070863,65
0079151846,00070863,125
0079272055,00070863,47
0079319774,00070863,101
0079588804,00070863,88
0079654148,00070863,131
0079654970,00070863,53
0079683225,00070863,142
0079869788,00070863,95
0080035016,00070863,68
0080076178,00070863,15
0080087775,00070863,54
0080091716,00070863,64
0080109579,00070863,195
0080162283,00070863,102
0080181020,00070863,87
0080429580,00070863,49
0080432683,00070863,112
0080567852,00070863,44
0080618813,00070863,154
0080700898,00070863,26
0080781354,00070863,189
0080885057,00070863,11
0080985995,00070863,20
0081064846,00070863,177
0081119279,00070863,149
0081193910,00070863,101
0081269435,00070863,147
0081289694,00070863,115
0081563341,00070863,94
0081566238,00070863,159
0081987985,00070863,184
0082151723,00070863,121
0082181756,00070863,195
0082185662,00070863,84
0082347152,00070863,72
0082481932,00070863,6
0082485905,00070863,3
0082597024,00070863,188
0082638619,00070863,98
0082655035,00070863,165
0082744230,00070863,192
0082840410,00070863,164
0082922028,00070863,61
0082939165,00070863,53
0083033907,00070863,192
0083105688,00070863,123
0083182710,00070863,42
0083257014,00070863,89
0083336016,00070863,137
0083352566,00070863,122
0083397982,00070863,12
0083398521,00070863,6
0083460852,00070863,68
0083591649,00070863,118
0083625525,00070863,126
0083640514,00070863,69
0083701209,00070863,47
0083756156,00070863,111
0083758495,00070863,132
0083848555,00070863,70
0083896386,00070863,116
0083905862,00070863,92
0084043492,00070863,67
0084059725,00070863,76
0084122201,00070863,167
0084175488,00070863,121
0084288452,00070863,170
0084288612,00070863,73
0084445357,00070863,159
0084475442,00070863,60
0084909827,00070863,187
0084957842,00070863,107
0085369940,00070863,136
0085557586,00070863,200
0085578602,00070863,170
0085664455,00070863,28
0085801143,00070863,91
0085873786,00070863,36
0086034634,00070863,29
0086231837,00070863,60
0086356737,00070863,31
0086533188,00070863,78
0086558800,00070863,75
0086836564,00070863,152
0086930441,00070863,50
0086953414,00070863,15
0087191081,00070863,170
0087206435,00070863,138
0087246589,00070863,61
0087338718,00070863,78
0087391486,00070863,100
0087582655,00070863,87
0087592194,00070863,97
0087600095,00070863,154
0087677109,00070863,178
0087820636,00070863,192
0087904663,00070863,24
0087996855,00070863,36
0088234180,00070863,79
0088257558,00070863,3
0088305510,00070863,171
0088351646,00070863,66
0088388104,00070863,50
0088542707,00070863,187
0088574816,00070863,27
0088596261,00070863,6
0088633991,00070863,138
0088645353,00070863,2
0088884371,00070863,10
0088895060,00070863,178
0088929552,00070863,36
0088934363,00070863,77
0088974248,00070863,73
0089056730,00070863,175
0089474026,00070863,20
0089697658,00070863,41
0089772885,00070863,95
0090136530,00070863,101
0090153762,00070863,129
0090252044,00070863,30
0090277303,00070863,162
0090301560,00070863,32
0090311579,00070863,71
0090411278,00070863,138
0090424421,00070863,24
0090500851,00070863,53
0090525679,00070863,133
0090675563,00070863,59
0090789963,00070863,98
0090841031,00070863,200
0090918492,00070863,161
0091021866,00070863,53
0091094181,00070863,100
0091218159,00070863,116
0091310818,00070863,81
0091339736,00070863,154
0091370072,00070863,66
0091383426,00070863,19
0091392850,00070863,59
0091448545,00070863,6
0091589186,00070863,96
0091693402,00070863,199
0091713861,00070863,109
0091763045,00070863,189
0091893185,00070863,14
0091944625,00070863,81
0091976632,00070863,100
0092008276,00070863,162
0092019470,00070863,187
0092040358,00070863,88
0092089746,00070863,118
0092124165,00070863,140
0092213328,00070863,111
0092333749,00070863,30
0092443312,00070863,80
0092702974,00070863,189
0092712112,00070863,13
0092737233,00070863,154
0092773128,00070863,166
0092787079,00070863,6
0092864085,00070863,30
0093126385,00070863,2
0093323937,00070863,156
0093341615,00070863,41
0093349482,00070863,60
0093388377,00070863,117
0093431276,00070863,14
0093527058,00070863,15
0093815598,00070863,3
0093906411,00070863,66
0093920247,00070863,123
0093954991,00070863,169
0093985368,00070863,149
0094060248,00070863,82
0094113401,00070863,194
0094249374,00070863,169
0094344028,00070863,101
0094466809,00070863,64
0094485403,00070863,189
0094521038,00070863,20
0094560040,00070863,186
0094657282,00070863,18
0094689166,00070863,129
0094707966,00070863,132
0094780689,00070863,57
0094813270,00070863,117
0094908197,00070863,101
0094915387,00070863,150
0095062183,00070863,156
0095092707,00070863,174
0095115985,00070863,135
0095265658,00070863,184
0095282219,00070863,110
0095316425,00070863,106
0095361340,00070863,173
0095440779,00070863,92
0095478776,00070863,91
0095515697,00070863,48
0095533573,00070863,91
0095628241,00070863,82
0095645106,00070863,58
0095651025,00070863,122
0095658216,00070863,158
0096391833,00070863,146
0096433467,00070863,45
0096513361,00070863,18
0096755595,00070863,39
0096777529,00070863,84
0096838537,00070863,192
0096898843,00070863,181
0097153273,00070863,28
0097218043,00070863,105
0097309508,00070863,31
0097450367,00070863,34
0097461906,00070863,144
0097481186,00070863,198
0097555157,00070863,176
0097581119,00070863,57
0097583050,00070863,178
0097606543,00070863,80
0097625581,00070863,177
0097728079,00070863,79
0097729036,00070863,131
0097902907,00070863,176
0097928623,00070863,45
0097952203,00070863,2
0098075610,00070863,55
0098253924,00070863,40
0098339547,00070863,51
0098375545,00070863,66
0098588288,00070863,49
0098592587,00070863,55
0098601933,00070863,171
0098927481,00070863,89
0099051063,00070863,32
0099498513,00070863,87
0099501942,00070863,166
0099729707,00070863,95
0099760684,00070863,177
0000198293,00077689,64
0000397177,00077689,161
0000498845,00077689,168
0000794927,00077689,62
0000822095,00077689,155
0000843355,00077689,152
0000920984,00077689,42
0001030083,00077689,172
0001059822,00077689,38
0001060306,00077689,82
0001089862,00077689,41
0001191120,00077689,36
0001229871,00077689,9
0001230575,00077689,123
0001305056,00077689,103
0001433276,00077689,192
0001590879,00077689,160
0001787254,00077689,144
0001951345,00077689,194
0002025957,00077689,181
0002188085,00077689,84
0002382734,00077689,92
0002402828,00077689,27
0002542951,00077689,193
0002563504,00077689,182
0002616922,00077689,40
0002666790,00077689,147
0002885618,00077689,151
0002988848,00077689,182
0003111704,00077689,57
0003128902,00077689,144
0003168802,00077689,40
0003422575,00077689,63
0003940328,00077689,72
0003955938,00077689,104
0004083265,00077689,44
0004088685,00077689,141
0004205491,00077689,183
0004268103,00077689,130
0004292631,00077689,181
0004334533,00077689,17
0004515800,00077689,47
0004520595,00077689,4
0004613917,00077689,12
0004826120,00077689,2
0004879924,00077689,191
0004909256,00077689,159
0005020458,00077689,106
0005080512,00077689,73
0005502754,00077689,110
0005692117,00077689,193
0005925535,00077689,24
0005955878,00077689,150
0005978391,00077689,84
0006119617,00077689,38
0006585078,00077689,153
0006743887,00077689,196
0006771749,00077689,167
0006803646,00077689,95
0006804949,00077689,177
0006810788,00077689,112
0006914859,00077689,115
0007396036,00077689,62
0007511020,00077689,34
0007682214,00077689,70
0007800411,00077689,96
0008046482,00077689,159
0008134803,00077689,144
0008233526,00077689,147
0008365347,00077689,40
0008508794,00077689,82
0008607228,00077689,78
0008657413,00077689,194
0008740057,00077689,32
0009146573,00077689,153
0009303645,00077689,168
0009398153,00077689,156
0009490490,00077689,98
0009497962,00077689,78
0009500181,00077689,11
0009530870,00077689,132
0009645631,00077689,107
0009653254,00077689,60
0009662708,00077689,129
0009909207,00077689,166
0010018705,00077689,80
0010020921,00077689,156
0010219615,00077689,155
0010266513,00077689,185
0010295571,00077689,60
0010340439,00077689,109
0010595583,00077689,181
0010618985,00077689,129
0010985430,00077689,49
0011084937,00077689,11
0011192179,00077689,68
0011333636,00077689,189
0011763259,00077689,118
0011775021,00077689,63
0011900023,00077689,147
0011992168,00077689,109
0012060399,00077689,25
0012536385,00077689,84
0012695505,00077689,14
0012930349,00077689,42
0013051218,00077689,192
0013116624,00077689,167
0013159519,00077689,69
0013264650,00077689,135
0013589987,00077689,180
0013657389,00077689,50
0013843662,00077689,151
0013942351,00077689,156
0013947282,00077689,159
0013970105,00077689,55
0013975562,00077689,24
0014056999,00077689,183
0014367334,00077689,108
0014427346,00077689,106
0014484283,00077689,183
0014505269,00077689,58
0014537689,00077689,125
0014744901,00077689,134
0014814284,00077689,178
0014854307,00077689,101
0014938170,00077689,8
0014943984,00077689,76
0015200444,00077689,61
0015250164,00077689,121
0015295292,00077689,7
0015394434,00077689,94
0015430161,00077689,125
0015559489,00077689,55
0015711401,00077689,59
0015741360,00077689,146
0015906001,00077689,45
0015933305,00077689,39
0016073088,00077689,192
0016089971,00077689,103
0016179605,00077689,125
0016369737,00077689,157
0016459491,00077689,111
0016492643,00077689,48
0016497097,00077689,55
0016584535,00077689,167
0016648657,00077689,66
0016648774,00077689,186
0016677973,00077689,96
0016726830,00077689,132
0016824822,00077689,101
0016836215,00077689,129
0016869762,00077689,59
0016936199,00077689,23
0017069853,00077689,10
0017144710,00077689,31
0017221454,00077689,131
0017347829,00077689,39
0017366627,00077689,195
0017602958,00077689,53
0017743544,00077689,78
0017791557,00077689,62
0018012520,00077689,99
0018083600,00077689,183
0018493181,00077689,1
0018614224,00077689,130
0018634953,00077689,200
0018654714,00077689,7
0018717942,00077689,147
0018822422,00077689,100
0019036311,00077689,134
0019171339,00077689,154
0019239479,00077689,126
0019304711,00077689,81
0019361518,00077689,137
0019368684,00077689,168
0019479351,00077689,26
0019592164,00077689,159
0019633122,00077689,181
0019729470,00077689,180
0019750069,00077689,133
0019878719,00077689,199
0020028750,00077689,119
0020099569,00077689,198
0020209218,00077689,90
0020221456,00077689,65
0020314702,00077689,159
0020621895,00077689,160
0020868301,00077689,190
0021068120,00077689,184
0021135642,00077689,122
0021203203,00077689,84
0021282903,00077689,166
0021344560,00077689,49
0021633757,00077689,8
0021711230,00077689,106
0021779849,00077689,5
0021973581,00077689,152
0022048657,00077689,66
0022135387,00077689,72
0022193057,00077689,5
0022197762,00077689,60
0022415281,00077689,13
0022461805,00077689,36
0022670513,00077689,16
0022705747,00077689,105
0022743885,00077689,76
0022944950,00077689,90
0023176794,00077689,2
0023232733,00077689,88
0023367541,00077689,116
0023370723,00077689,23
0023478709,00077689,22
0023552119,00077689,92
0023718318,00077689,159
0023764444,00077689,112
0024096650,00077689,125
0024155457,00077689,132
0024253623,00077689,122
0024264917,00077689,60
0024266603,00077689,200
0024294856,00077689,38
0024327491,00077689,31
0024336424,00077689,196
0024386240,00077689,184
0024501565,00077689,133
0024620955,00077689,167
0024621862,00077689,108
0024629786,00077689,36
0024837471,00077689,193
0024873412,00077689,79
0024952752,00077689,44
0024962478,00077689,131
0024984526,00077689,45
0025253444,00077689,104
0025346630,00077689,62
0025354048,00077689,127
0025379906,00077689,91
0025419386,00077689,25
0025576894,00077689,151
0025604225,00077689,62
0025619047,00077689,86
0025620156,00077689,99
0025735370,00077689,172
0025838613,00077689,113
0025926201,00077689,162
0026018698,00077689,196
0026197206,00077689,4
0026356551,00077689,183
0026417033,00077689,63
0026629550,00077689,54
0026677158,00077689,135
0026775693,00077689,12
0027158665,00077689,87
0027166648,00077689,162
0027273373,00077689,139
0027459209,00077689,63
0027466039,00077689,134
0027506280,00077689,54
0027590660,00077689,68
0027683636,00077689,149
0027783973,00077689,160
0027851448,00077689,153
0027904328,00077689,33
0027939540,00077689,70
0028093933,00077689,200
0028177132,00077689,180
0028223227,00077689,7
0028256327,00077689,118
0028409217,00077689,163
0028479665,00077689,146
0028784223,00077689,19
0028863379,00077689,190
0028901443,00077689,20
0029280181,00077689,134
0029350946,00077689,42
0029535121,00077689,113
0029571383,00077689,73
0029856933,00077689,137
0029865021,00077689,169
0029894372,00077689,38
0029945570,00077689,61
0030039965,00077689,147
0030138852,00077689,171
0030663589,00077689,37
0031006224,00077689,117
0031054689,00077689,150
0031080062,00077689,81
0031118425,00077689,152
0031204017,00077689,123
